created_at,full_text,tweet_url,text_clean,text_StopWord,text_tokens,text_steamindo,polarity,subjectivity,sentiment,Sentiment
Sat Jul 31 15:37:20 +0000 2021,@JAPANFESS halo aku sendernya sebelumnya maaf nyantumin info nda lengkap gini ya cara daftarnya: buat akun dulu di kursusdaring (kalau belum punya akunnya) https://t.co/V6WdsJ6IKV kalau udah buat akun daftar buat kelasnya di sini https://t.co/uUnM51v56K,https://x.com/undefined/status/1421495198257848322, halo aku sendernya sebelumnya maaf nyantumin info nda lengkap gini ya cara daftarnya buat akun dulu di kursusdaring kalau belum punya akunnya  kalau udah buat akun daftar buat kelasnya di sini ,halo sendernya maaf nyantumin info nda lengkap gini daftarnya akun kursusdaring akunnya akun daftar kelasnya,"['halo', 'sendernya', 'maaf', 'nyantumin', 'info', 'nda', 'lengkap', 'gini', 'daftarnya', 'akun', 'kursusdaring', 'akunnya', 'akun', 'daftar', 'kelasnya']",halo sender maaf nyantumin info nda lengkap gin daftar akun kursusdaring akun akun daftar kelas,0.0,0.0,,Negatif
Sat May 01 22:01:47 +0000 2021,Jangan mau di-adu-domba-lah ya. Mau ngaji online sama ustad dari kelompok A mau ngaji onsite sama kelompok B kan sama-sama ngaji. Boleh. Udah 4.0 ini. Hal-hal yang sifatnya cabang udah khatam se-abad lalu. Kecuali sholat jamaah online. Itu bablas online-nya. Saya gak ikutan ,https://x.com/undefined/status/1388614656260857861,jangan mau diadudombalah ya mau ngaji online sama ustad dari kelompok a mau ngaji onsite sama kelompok b kan samasama ngaji boleh udah  ini halhal yang sifatnya cabang udah khatam seabad lalu kecuali sholat jamaah online itu bablas onlinenya saya gak ikutan ,diadudombalah ngaji online ustad kelompok a ngaji onsite kelompok b samasama ngaji halhal sifatnya cabang khatam seabad kecuali sholat jamaah online bablas onlinenya ikutan,"['diadudombalah', 'ngaji', 'online', 'ustad', 'kelompok', 'a', 'ngaji', 'onsite', 'kelompok', 'b', 'samasama', 'ngaji', 'halhal', 'sifatnya', 'cabang', 'khatam', 'seabad', 'kecuali', 'sholat', 'jamaah', 'online', 'bablas', 'onlinenya', 'ikutan']",diadudombalah ngaji online ustad kelompok a ngaji onsite kelompok b samasama ngaji halhal sifat cabang khatam abad kecuali sholat jamaah online bablas onlinenya ikut,0.0,0.0,,Negatif
Sat Feb 06 06:08:44 +0000 2021,I jumpa satu tempat utk belajar mengaji online scr personal. So untuk org yang ada kekangan masa malu belajar in group x blh hire ustaz/ustazah ke rumah or budget limitation this is for you. Apa yang bagus? You bayar ikut mampu. Belajar ikut masa u. https://t.co/zqhhZZNUZ4 https://t.co/elGpslzqaN,https://x.com/undefined/status/1357934228835495943,i jumpa satu tempat utk belajar mengaji online scr personal so untuk org yang ada kekangan masa malu belajar in group x blh hire ustazustazah ke rumah or budget limitation this is for you apa yang bagus you bayar ikut mampu belajar ikut masa u  ,i jumpa belajar mengaji online scr personal so org kekangan malu belajar in group x blh hire ustazustazah rumah or budget limitation this is for you bagus you bayar belajar,"['i', 'jumpa', 'belajar', 'mengaji', 'online', 'scr', 'personal', 'so', 'org', 'kekangan', 'malu', 'belajar', 'in', 'group', 'x', 'blh', 'hire', 'ustazustazah', 'rumah', 'or', 'budget', 'limitation', 'this', 'is', 'for', 'you', 'bagus', 'you', 'bayar', 'belajar']",i jumpa ajar aji online scr personal so org kekang malu ajar in group x blh hire ustazustazah rumah or budget limitation this is for you bagus you bayar ajar,0.0,0.3,,Negatif
Thu Apr 28 09:20:39 +0000 2022,Enggak perlu khawatir kelas daring tetap ada. Saya pernah buat jadwalnya. Ini saya bagikan lagi. 1. Kelas PBM H-10 UTBK: 7 Mei 2022 2. Kelas PBM H-3 UTBK: 14 Mei 2022 3. Ayo Kita Duduk Bareng Sebelum Ujian: 16 Mei 2022 4. Kelas PBM H-3 UTBK Gelombang II: 25 Mei 2022,https://x.com/undefined/status/1519607516182634496,enggak perlu khawatir kelas daring tetap ada saya pernah buat jadwalnya ini saya bagikan lagi  kelas pbm h utbk  mei   kelas pbm h utbk  mei   ayo kita duduk bareng sebelum ujian  mei   kelas pbm h utbk gelombang ii  mei ,khawatir kelas daring jadwalnya bagikan kelas pbm h utbk mei kelas pbm h utbk mei ayo duduk bareng ujian mei kelas pbm h utbk gelombang ii mei,"['khawatir', 'kelas', 'daring', 'jadwalnya', 'bagikan', 'kelas', 'pbm', 'h', 'utbk', 'mei', 'kelas', 'pbm', 'h', 'utbk', 'mei', 'ayo', 'duduk', 'bareng', 'ujian', 'mei', 'kelas', 'pbm', 'h', 'utbk', 'gelombang', 'ii', 'mei']",khawatir kelas daring jadwal bagi kelas pbm h utbk mei kelas pbm h utbk mei ayo duduk bareng uji mei kelas pbm h utbk gelombang ii mei,0.0,0.0,,Negatif
Fri Jul 09 02:53:25 +0000 2021,Ini aku setuju. Dah nak msk 4 sem aku &amp; wife kena blajar online. Kitorg ok je xde isu blajar online. cuma yuran tu tak de kurang sikit pun. Pdahal dlm yuran yg dibayar tu termasuk sekali kertas exam/modul. Exam pun online modul pun suruh download. So yuran yg dibayar tu utk apa?,https://x.com/undefined/status/1413330420951777280,ini aku setuju dah nak msk  sem aku amp wife kena blajar online kitorg ok je xde isu blajar online cuma yuran tu tak de kurang sikit pun pdahal dlm yuran yg dibayar tu termasuk sekali kertas exammodul exam pun online modul pun suruh download so yuran yg dibayar tu utk apa,setuju nak msk sem wife kena blajar online kitorg je xde isu blajar online yuran tu de sikit pdahal dlm yuran dibayar tu kertas exammodul exam online modul suruh so yuran dibayar tu,"['setuju', 'nak', 'msk', 'sem', 'wife', 'kena', 'blajar', 'online', 'kitorg', 'je', 'xde', 'isu', 'blajar', 'online', 'yuran', 'tu', 'de', 'sikit', 'pdahal', 'dlm', 'yuran', 'dibayar', 'tu', 'kertas', 'exammodul', 'exam', 'online', 'modul', 'suruh', 'so', 'yuran', 'dibayar', 'tu']",tuju nak msk sem wife kena blajar online kitorg je xde isu blajar online yuran tu de sikit pdahal dlm yuran bayar tu kertas exammodul exam online modul suruh so yuran bayar tu,0.5,0.5,,Positif
Sat Dec 03 01:19:55 +0000 2022,@collegemenfess jadi pj tuh beneran simulasi jadi orgil gue kan smt 4 kemaren krs masih paketan kepilih jd ketua kelas=komting di semua matkul gila gk lo anying hybrid anak kelas rewel gada yg mau jd pj kalo bkan pngrus kelas bnran sampe ditahap yang mual banget tiap buka whatsapp stress https://t.co/AyvDO9K185,https://x.com/undefined/status/1598849476361621506, jadi pj tuh beneran simulasi jadi orgil gue kan smt  kemaren krs masih paketan kepilih jd ketua kelaskomting di semua matkul gila gk lo anying hybrid anak kelas rewel gada yg mau jd pj kalo bkan pngrus kelas bnran sampe ditahap yang mual banget tiap buka whatsapp stress ,pj simulasi orgil smt kemaren krs paketan kepilih ketua kelaskomting matkul gila lo anying hybrid anak kelas rewel pj bkan pngrus kelas bnran sampe ditahap mual buka whatsapp stress,"['pj', 'simulasi', 'orgil', 'smt', 'kemaren', 'krs', 'paketan', 'kepilih', 'ketua', 'kelaskomting', 'matkul', 'gila', 'lo', 'anying', 'hybrid', 'anak', 'kelas', 'rewel', 'pj', 'bkan', 'pngrus', 'kelas', 'bnran', 'sampe', 'ditahap', 'mual', 'buka', 'whatsapp', 'stress']",pj simulasi orgil smt kemaren krs paket pilih ketua kelaskomting matkul gila lo anying hybrid anak kelas rewel pj bkan pngrus kelas bnran sampe tahap mual buka whatsapp stress,0.0,0.0,,Negatif
Sat Jul 03 09:32:18 +0000 2021, Kupas Jurusan Seluk-beluk fokus studi prospek dan tips survive dari berbagai jurusan di perguruan tinggi -a thread originally made by le tutor - #KupasJurusan #Letutor https://t.co/4wGQf2yGNu,https://x.com/undefined/status/1411256477558341632, kupas jurusan selukbeluk fokus studi prospek dan tips survive dari berbagai jurusan di perguruan tinggi a thread originally made by le tutor  kupasjurusan letutor ,kupas jurusan selukbeluk fokus studi prospek tips survive jurusan perguruan a thread originally made by le tutor kupasjurusan letutor,"['kupas', 'jurusan', 'selukbeluk', 'fokus', 'studi', 'prospek', 'tips', 'survive', 'jurusan', 'perguruan', 'a', 'thread', 'originally', 'made', 'by', 'le', 'tutor', 'kupasjurusan', 'letutor']",kupas jurus selukbeluk fokus studi prospek tips survive jurus guru a thread originally made by le tutor kupasjurusan letutor,0.375,0.75,,Positif
Tue Aug 30 10:53:59 +0000 2022,TRYOUT UTBK 2023 #2 GRATIS DIBUKA! Pendaftaran TO #2 GRATIS 30 Agustus 9 September 2022 Pengerjaan TO #2 dibuka 9 12 September 2022 Daftar GRATIS melalui aplikasi Pahamify atau web https://t.co/E81K6hJBQV Simak thread ini untuk ikutan #TenangAjaAdaPahamify https://t.co/7zKvPSllEi,https://x.com/undefined/status/1564567099057774592,tryout utbk   gratis dibuka pendaftaran to  gratis  agustus  september  pengerjaan to  dibuka   september  daftar gratis melalui aplikasi pahamify atau web  simak thread ini untuk ikutan tenangajaadapahamify ,tryout utbk gratis dibuka pendaftaran to gratis agustus september pengerjaan to dibuka september daftar gratis aplikasi pahamify web simak thread ikutan tenangajaadapahamify,"['tryout', 'utbk', 'gratis', 'dibuka', 'pendaftaran', 'to', 'gratis', 'agustus', 'september', 'pengerjaan', 'to', 'dibuka', 'september', 'daftar', 'gratis', 'aplikasi', 'pahamify', 'web', 'simak', 'thread', 'ikutan', 'tenangajaadapahamify']",tryout utbk gratis buka daftar to gratis agustus september kerja to buka september daftar gratis aplikasi pahamify web simak thread ikut tenangajaadapahamify,0.0,0.0,,Negatif
Sat Oct 16 09:27:50 +0000 2021,@sbmptnfess Gampangnya gini belajar tka dari ruangguru. Terus belajar tps di zenius. Latihan soal di wangsit. Ikut tryout di masukkampus. Gak terlalu perlu sih buat les di bimbel offline yg terkenal sebenarnya. Yang penting lu punya pemahaman konsep yang bener-bener kuat dan jangan lupa doa,https://x.com/undefined/status/1449306077758066691, gampangnya gini belajar tka dari ruangguru terus belajar tps di zenius latihan soal di wangsit ikut tryout di masukkampus gak terlalu perlu sih buat les di bimbel offline yg terkenal sebenarnya yang penting lu punya pemahaman konsep yang benerbener kuat dan jangan lupa doa,gampangnya gini belajar tka ruangguru belajar tps zenius latihan wangsit tryout masukkampus les bimbel offline terkenal pemahaman konsep benerbener kuat lupa doa,"['gampangnya', 'gini', 'belajar', 'tka', 'ruangguru', 'belajar', 'tps', 'zenius', 'latihan', 'wangsit', 'tryout', 'masukkampus', 'les', 'bimbel', 'offline', 'terkenal', 'pemahaman', 'konsep', 'benerbener', 'kuat', 'lupa', 'doa']",gampang gin ajar tka ruangguru ajar tps zenius latih wangsit tryout masukkampus les bimbel offline kenal paham konsep benerbener kuat lupa doa,0.0,0.0,,Negatif
Wed Aug 25 15:15:21 +0000 2021,@Eno_Bening ospek online tuh maksa banget konsepnya jadi anak muda tuh inovasi kek bikin ospek dikemas webinar yg manfaat buat maba kek bahas time and task management cara biar gk burnout jadi mahasiswa atau yg paling penting ETIKA KULIAH ONLINE. period,https://x.com/undefined/status/1430549363277799431,bening ospek online tuh maksa banget konsepnya jadi anak muda tuh inovasi kek bikin ospek dikemas webinar yg manfaat buat maba kek bahas time and task management cara biar gk burnout jadi mahasiswa atau yg paling penting etika kuliah online period,bening ospek online maksa konsepnya anak muda inovasi kek ospek dikemas webinar manfaat maba kek bahas time and task management burnout mahasiswa etika kuliah online period,"['bening', 'ospek', 'online', 'maksa', 'konsepnya', 'anak', 'muda', 'inovasi', 'kek', 'ospek', 'dikemas', 'webinar', 'manfaat', 'maba', 'kek', 'bahas', 'time', 'and', 'task', 'management', 'burnout', 'mahasiswa', 'etika', 'kuliah', 'online', 'period']",bening ospek online maksa konsep anak muda inovasi kek ospek kemas webinar manfaat maba kek bahas time and task management burnout mahasiswa etika kuliah online period,0.0,0.0,,Negatif
Sat Jan 02 04:59:05 +0000 2021,Kabar terbaru: Pemprov DKI Jakarta mengumumkan pembelajaran tatap muka belum dapat dilaksanakan. Oleh karena itu Jakarta akan tetap meneruskan pembelajaran jarak jauh (PJJ) untuk seluruh sekolah pada semester genap tahun ajaran 2020/2021.,https://x.com/undefined/status/1345233127845707776,kabar terbaru pemprov dki jakarta mengumumkan pembelajaran tatap muka belum dapat dilaksanakan oleh karena itu jakarta akan tetap meneruskan pembelajaran jarak jauh pjj untuk seluruh sekolah pada semester genap tahun ajaran ,kabar terbaru pemprov dki jakarta mengumumkan pembelajaran tatap muka dilaksanakan jakarta meneruskan pembelajaran jarak pjj sekolah semester genap ajaran,"['kabar', 'terbaru', 'pemprov', 'dki', 'jakarta', 'mengumumkan', 'pembelajaran', 'tatap', 'muka', 'dilaksanakan', 'jakarta', 'meneruskan', 'pembelajaran', 'jarak', 'pjj', 'sekolah', 'semester', 'genap', 'ajaran']",kabar baru pemprov dki jakarta umum ajar tatap muka laksana jakarta terus ajar jarak pjj sekolah semester genap ajar,0.0,0.0,,Negatif
Fri Jul 15 07:19:06 +0000 2022,Belajar makin mudah dan menyenangkan bersama Pijar Belajar! Beragam konten pembelajaran yang bisa Kamu akses di mana saja dan kapan saja. Lengkap dengan berbagai fitur andalan loh! Makin penasaran kan? Simak di sini yuk! #AktivitasTanpaBatas #InternetnyaIndonesia https://t.co/saQpdvyxN5,https://x.com/undefined/status/1547843182540427264,belajar makin mudah dan menyenangkan bersama pijar belajar beragam konten pembelajaran yang bisa kamu akses di mana saja dan kapan saja lengkap dengan berbagai fitur andalan loh makin penasaran kan simak di sini yuk aktivitastanpabatas internetnyaindonesia ,belajar mudah menyenangkan pijar belajar beragam konten pembelajaran akses lengkap fitur andalan penasaran simak yuk aktivitastanpabatas internetnyaindonesia,"['belajar', 'mudah', 'menyenangkan', 'pijar', 'belajar', 'beragam', 'konten', 'pembelajaran', 'akses', 'lengkap', 'fitur', 'andalan', 'penasaran', 'simak', 'yuk', 'aktivitastanpabatas', 'internetnyaindonesia']",ajar mudah senang pijar ajar agam konten ajar akses lengkap fitur andal penasaran simak yuk aktivitastanpabatas internetnyaindonesia,0.0,0.0,,Negatif
Tue Apr 06 13:03:48 +0000 2021,`| tips belajar PJOK basket : kuroko basketball volly : haikyuu sepak bola : tsubasa renang : free ice skating : Yuri on ice dan dalam 1 season kalian tidak perlu belajar pjok dan hanya harus memperhatikan beberapa anime ini dengan seksama Thank you,https://x.com/undefined/status/1379419570285342722, tips belajar pjok basket  kuroko basketball volly  haikyuu sepak bola  tsubasa renang  free ice skating  yuri on ice dan dalam  season kalian tidak perlu belajar pjok dan hanya harus memperhatikan beberapa anime ini dengan seksama thank you,tips belajar pjok basket kuroko basketball volly haikyuu sepak bola tsubasa renang free ice skating yuri on ice season belajar pjok memperhatikan anime seksama thank you,"['tips', 'belajar', 'pjok', 'basket', 'kuroko', 'basketball', 'volly', 'haikyuu', 'sepak', 'bola', 'tsubasa', 'renang', 'free', 'ice', 'skating', 'yuri', 'on', 'ice', 'season', 'belajar', 'pjok', 'memperhatikan', 'anime', 'seksama', 'thank', 'you']",tips ajar pjok basket kuroko basketball volly haikyuu sepak bola tsubasa renang free ice skating yuri on ice season ajar pjok perhati anime seksama thank you,0.4,0.8,,Positif
Tue Jun 28 06:02:36 +0000 2022,Ujian SIMAK UI S1 &amp; Vokasi akan berlangsung secara daring dari rumah masing-masing melalui https://t.co/aO1dDLMrmD. Persiapkan segalanya pastikan tidak ada kendala baik pada koneksi maupun perangkat yang digunakan. Agar lebih memahami SIMAK juga beberapa poin penting berikut. https://t.co/BPWJGfu0zZ,https://x.com/undefined/status/1541663335493550080,ujian simak ui s amp vokasi akan berlangsung secara daring dari rumah masingmasing melalui  persiapkan segalanya pastikan tidak ada kendala baik pada koneksi maupun perangkat yang digunakan agar lebih memahami simak juga beberapa poin penting berikut ,ujian simak ui s vokasi daring rumah masingmasing persiapkan pastikan kendala koneksi perangkat memahami simak poin,"['ujian', 'simak', 'ui', 's', 'vokasi', 'daring', 'rumah', 'masingmasing', 'persiapkan', 'pastikan', 'kendala', 'koneksi', 'perangkat', 'memahami', 'simak', 'poin']",uji simak ui s vokasi daring rumah masingmasing siap pasti kendala koneksi perangkat paham simak poin,0.0,0.0,,Negatif
Sun Sep 19 13:18:05 +0000 2021,Ramai dah flex gambar pergi camping pergi Langkawi pergi mandi sungai. Bertabahlah kita yang masih tak boleh keluar pergi mana-mana. Moh lah kita flex join kelas sambil improve skill. Nah senarai kelas online yang korang boleh join bulan September ini dan Oktober nanti. https://t.co/QQDRgpQbWJ,https://x.com/undefined/status/1439579549835034629,ramai dah flex gambar pergi camping pergi langkawi pergi mandi sungai bertabahlah kita yang masih tak boleh keluar pergi manamana moh lah kita flex join kelas sambil improve skill nah senarai kelas online yang korang boleh join bulan september ini dan oktober nanti ,ramai flex gambar pergi camping pergi langkawi pergi mandi sungai bertabahlah pergi manamana moh flex join kelas improve skill senarai kelas online korang join september oktober,"['ramai', 'flex', 'gambar', 'pergi', 'camping', 'pergi', 'langkawi', 'pergi', 'mandi', 'sungai', 'bertabahlah', 'pergi', 'manamana', 'moh', 'flex', 'join', 'kelas', 'improve', 'skill', 'senarai', 'kelas', 'online', 'korang', 'join', 'september', 'oktober']",ramai flex gambar pergi camping pergi langkawi pergi mandi sungai tabah pergi manamana moh flex join kelas improve skill senarai kelas online korang join september oktober,0.0,0.0,,Negatif
